event_id	doc	fmt	gender	stage	stage_id	duration	start	a_id	b_id	x_id	y_id	res_a	res_x	scores
2735	TTEMDOUBLES-----------8FNL000400----------	D	M	8FNL	000400	957	2023-11-23 17:35:00	122086	122078	132137	121408	0	3	6-11,4-11,6-11
2735	TTEWSINGLES-----------8FNL000300----------	S	W	8FNL	000300	3463	2023-11-24 12:45:00	119730		123120		2	3	11-9,11-13,13-15,11-5,9-11
2735	TTEWSINGLES-----------8FNL000600----------	S	W	8FNL	000600	3110	2023-11-24 12:10:00	133528		122052		2	3	9-11,11-7,7-11,12-10,6-11
2735	TTEMSINGLES-----------8FNL000400----------	S	M	8FNL	000400	2981	2023-11-24 13:55:00	121408		100621		2	3	11-7,11-7,8-11,6-11,9-11
2735	TTEWDOUBLES-----------8FNL000500----------	D	W	8FNL	000500	1477	2023-11-23 17:00:00	135306	109777	136101	135923	1	3	3-11,11-7,9-11,6-11
2735	TTEWDOUBLES-----------8FNL000800----------	D	W	8FNL	000800	1474	2023-11-23 17:00:00	111066	131086	120972	111833	0	3	7-11,11-13,7-11
2735	TTEWDOUBLES-----------8FNL000400----------	D	W	8FNL	000400	1171	2023-11-23 17:00:00	121040	121041	136258	134318	3	0	11-9,12-10,11-6
2735	TTEXDOUBLES-----------8FNL000300----------	D	X	8FNL	000300	889	2023-11-23 10:00:00	117345	119730	122078	131581	3	0	11-3,11-7,11-4
2735	TTEMSINGLES-----------8FNL000600----------	S	M	8FNL	000600	1481	2023-11-24 13:55:00	134380		104379		0	3	8-11,6-11,6-11
2735	TTEXDOUBLES-----------8FNL000100----------	D	X	8FNL	000100	2300	2023-11-23 10:00:00	107445	100868	122051	120294	2	3	11-8,7-11,7-11,11-5,8-11
2735	TTEMDOUBLES-----------8FNL000700----------	D	M	8FNL	000700	1208	2023-11-23 17:35:00	113376	115118	135919	134239	0	3	7-11,9-11,11-13
2735	TTEWDOUBLES-----------8FNL000700----------	D	W	8FNL	000700	2015	2023-11-23 17:00:00	121688	112356	121714	121890	2	3	11-8,9-11,4-11,11-6,7-11
2735	TTEXDOUBLES-----------8FNL000700----------	D	X	8FNL	000700	1017	2023-11-23 10:00:00	132137	135923	131150	123228	3	0	11-7,11-6,11-7
2735	TTEWSINGLES-----------8FNL000700----------	S	W	8FNL	000700	2704	2023-11-24 12:10:00	115454		121401		2	3	13-11,11-9,8-11,10-12,5-11
2735	TTEXDOUBLES-----------8FNL000800----------	D	X	8FNL	000800	1476	2023-11-23 10:00:00	120074	106706	131912	123575	3	0	11-7,11-6,17-15
2735	TTEMSINGLES-----------8FNL000800----------	S	M	8FNL	000800	2149	2023-11-24 13:20:00	134239		132824		1	3	9-11,11-8,8-11,3-11
2735	TTEMSINGLES-----------8FNL000300----------	S	M	8FNL	000300	1913	2023-11-24 13:55:00	115396		106050		1	3	5-11,6-11,11-9,5-11
2735	TTEXDOUBLES-----------8FNL000600----------	D	X	8FNL	000600	1408	2023-11-23 10:00:00	121408	133528	113395	131342	3	1	11-2,11-4,8-11,11-6
2735	TTEWSINGLES-----------8FNL000400----------	S	W	8FNL	000400	1328	2023-11-24 12:45:00	136101		123519		3	0	11-7,11-9,11-5
2735	TTEXDOUBLES-----------8FNL000500----------	D	X	8FNL	000500	2247	2023-11-23 10:00:00	121514	145902	113419	131086	2	3	7-11,11-9,11-8,11-13,11-13
2735	TTEMSINGLES-----------R32-000300----------	S	M	R32	000300	2297	2023-11-23 19:20:00	123300		131912		3	1	12-14,11-4,11-7,11-7
2735	TTEWSINGLES-----------R32-000800----------	S	W	R32	000800	1918	2023-11-23 18:10:00	123519		123894		3	1	11-4,9-11,11-9,12-10
2735	TTEWSINGLES-----------R32-001400----------	S	W	R32	001400	2504	2023-11-23 18:45:00	134489		121401		2	3	11-9,4-11,11-8,9-11,8-11
2735	TTEMSINGLES-----------R32-000900----------	S	M	R32	000900	2149	2023-11-23 19:20:00	123962		123293		3	1	9-11,11-9,12-10,11-6
2735	TTEWSINGLES-----------R32-000100----------	S	W	R32	000100	2127	2023-11-23 18:10:00	113944		121688		2	3	9-11,6-11,11-7,11-4,4-11
2735	TTEWSINGLES-----------R32-001000----------	S	W	R32	001000	1720	2023-11-23 18:45:00	117009		111066		1	3	4-11,12-10,7-11,9-11
2735	TTEMSINGLES-----------R32-000800----------	S	M	R32	000800	2812	2023-11-23 19:55:00	113419		100621		1	3	7-11,14-12,9-11,13-15
2735	TTEMSINGLES-----------R32-000100----------	S	M	R32	000100	1957	2023-11-23 19:20:00	102841		116820		3	1	11-9,7-11,11-5,11-5
2735	TTEWSINGLES-----------R32-000700----------	S	W	R32	000700	1509	2023-11-23 18:10:00	136101		131480		3	0	11-8,11-9,11-8
2735	TTEWSINGLES-----------R32-000200----------	S	W	R32	000200	1589	2023-11-23 18:10:00	118774		121714		1	3	9-11,4-11,11-7,6-11
2735	TTEMSINGLES-----------R32-001000----------	S	M	R32	001000	2150	2023-11-23 19:20:00	117003		115449		3	2	3-11,10-12,11-6,11-4,11-5
2735	TTEMSINGLES-----------R32-000200----------	S	M	R32	000200	1405	2023-11-23 19:20:00	117345		102968		3	0	11-6,11-9,11-6
2735	TTEMSINGLES-----------R32-001200----------	S	M	R32	001200	2173	2023-11-23 19:20:00	117312		104379		2	3	6-11,11-3,8-11,13-11,1-11
2735	TTEWSINGLES-----------R32-000400----------	S	W	R32	000400	3258	2023-11-23 18:10:00	115850		113701		2	3	7-11,9-11,11-9,11-6,9-11
2735	TTEWSINGLES-----------R32-000500----------	S	W	R32	000500	1337	2023-11-23 18:10:00	119730		105779		3	0	11-7,11-3,11-5
2735	TTEWSINGLES-----------R32-001600----------	S	W	R32	001600	2159	2023-11-23 18:45:00	135922		131100		3	1	11-9,11-5,8-11,11-4
2735	TTEMSINGLES-----------R32-000600----------	S	M	R32	000600	1293	2023-11-23 19:55:00	120287		106050		0	3	6-11,5-11,5-11
2735	TTEMSINGLES-----------R32-000400----------	S	M	R32	000400	2137	2023-11-23 19:20:00	122002		133713		1	3	9-11,8-11,11-8,9-11
2735	TTEMSINGLES-----------R32-001500----------	S	M	R32	001500	2080	2023-11-23 19:55:00	131446		134239		2	3	11-6,7-11,7-11,12-10,4-11
2735	TTEWSINGLES-----------R32-001100----------	S	W	R32	001100	1613	2023-11-23 18:45:00	131342		133528		1	3	11-9,4-11,5-11,7-11
2735	TTEMSINGLES-----------R32-001400----------	S	M	R32	001400	2271	2023-11-23 19:55:00	118920		135919		2	3	11-6,12-10,8-11,5-11,8-11
2735	TTEMSINGLES-----------R32-001600----------	S	M	R32	001600	1164	2023-11-23 19:55:00	120224		132824		0	3	9-11,5-11,7-11
2735	TTEWSINGLES-----------R32-001300----------	S	W	R32	001300	2513	2023-11-23 18:45:00	115454		135923		3	2	11-8,9-11,11-8,8-11,11-5
2735	TTEWSINGLES-----------R32-001200----------	S	W	R32	001200	1743	2023-11-23 18:45:00	111416		122052		1	3	11-6,8-11,6-11,4-11
2735	TTEMSINGLES-----------R32-001300----------	S	M	R32	001300	1934	2023-11-23 19:55:00	121514		105136		3	1	11-5,9-11,11-4,11-6
2735	TTEWSINGLES-----------R32-000300----------	S	W	R32	000300	921	2023-11-23 18:10:00	124165		132083		3	0	11-5,11-5,11-4
2735	TTEMSINGLES-----------R32-000500----------	S	M	R32	000500	1654	2023-11-23 19:55:00	115396		134718		3	1	11-6,11-6,6-11,11-8
2735	TTEWSINGLES-----------R32-000900----------	S	W	R32	000900	777	2023-11-23 18:45:00	106706		112944		3	0	11-4,11-4,11-4
2735	TTEWSINGLES-----------R32-001500----------	S	W	R32	001500	2187	2023-11-23 18:45:00	113300		100868		3	1	11-7,6-11,13-11,11-9
2735	TTEMSINGLES-----------R32-000700----------	S	M	R32	000700	1695	2023-11-23 19:55:00	121408		113679		3	0	11-8,11-2,11-6
2735	TTEWSINGLES-----------R32-000600----------	S	W	R32	000600	1115	2023-11-23 18:10:00	121041		123120		0	3	9-11,3-11,7-11
2735	TTEMSINGLES-----------R32-001100----------	S	M	R32	001100	1560	2023-11-23 19:20:00	123659		134380		0	3	6-11,8-11,10-12
2735	TTEWSINGLES-----------R64-001900----------	S	W	R64	001900	1010	2023-11-23 11:10:00	117009		118028		3	0	11-5,11-3,11-6
2735	TTEMSINGLES-----------R64-002900----------	S	M	R64	002900	2425	2023-11-23 14:40:00	132137		131446		2	3	11-8,10-12,11-6,7-11,13-15
2735	TTEMSINGLES-----------R64-002400----------	S	M	R64	002400	1927	2023-11-23 14:05:00	113563		104379		1	3	7-11,13-11,6-11,5-11
2735	TTEMSINGLES-----------R64-002200----------	S	M	R64	002200	1527	2023-11-23 11:45:00	131484		134380		0	3	8-11,6-11,8-11
2735	TTEMSINGLES-----------R64-001900----------	S	M	R64	001900	1368	2023-11-23 14:05:00	117003		113395		3	0	11-6,11-6,11-8
2735	TTEMSINGLES-----------R64-001300----------	S	M	R64	001300	3368	2023-11-23 12:20:00	132632		121408		2	3	12-10,6-11,7-11,11-7,11-13
2735	TTEWSINGLES-----------R64-000100----------	S	W	R64	000100	2414	2023-11-23 10:35:00	111656		113944		2	3	7-11,11-4,11-7,8-11,7-11
2735	TTEWSINGLES-----------R64-002500----------	S	W	R64	002500	1891	2023-11-23 13:30:00	115454		131965		3	1	11-6,11-7,7-11,11-8
2735	TTEWSINGLES-----------R64-003200----------	S	W	R64	003200	1325	2023-11-23 13:30:00	115430		131100		0	3	5-11,8-11,7-11
2735	TTEWSINGLES-----------R64-001600----------	S	W	R64	001600	1766	2023-11-23 11:10:00	123894		119285		3	1	7-11,11-9,11-5,11-9
2735	TTEWSINGLES-----------R64-001000----------	S	W	R64	001000	1563	2023-11-23 11:10:00	133593		105779		1	3	13-11,6-11,4-11,3-11
2735	TTEWSINGLES-----------R64-000500----------	S	W	R64	000500	1139	2023-11-23 12:55:00	124165		131086		3	0	11-4,11-3,11-8
2735	TTEWSINGLES-----------R64-000600----------	S	W	R64	000600	984	2023-11-23 12:55:00	132083		136258		3	0	11-8,11-9,11-7
2735	TTEMSINGLES-----------R64-000400----------	S	M	R64	000400	2365	2023-11-23 14:45:00	106814		102968		2	3	11-4,9-11,11-4,2-11,10-12
2735	TTEMSINGLES-----------R64-000700----------	S	M	R64	000700	2242	2023-11-23 11:45:00	122002		120074		3	1	11-6,13-11,8-11,13-11
2735	TTEMSINGLES-----------R64-001000----------	S	M	R64	001000	1906	2023-11-23 12:20:00	134718		133850		3	2	4-11,11-5,12-14,11-8,11-6
2735	TTEMSINGLES-----------R64-002800----------	S	M	R64	002800	2944	2023-11-23 14:40:00	135919		101192		3	2	6-11,11-9,11-5,9-11,12-10
2735	TTEWSINGLES-----------R64-003100----------	S	W	R64	003100	1214	2023-11-23 13:30:00	118893		135922		0	3	1-11,5-11,7-11
2735	TTEWSINGLES-----------R64-000200----------	S	W	R64	000200	1841	2023-11-23 10:35:00	113587		121688		1	3	11-9,10-12,8-11,5-11
2735	TTEMSINGLES-----------R64-000300----------	S	M	R64	000300	1454	2023-11-23 14:40:00	117345		106296		3	0	11-5,11-6,11-9
2735	TTEWSINGLES-----------R64-000400----------	S	W	R64	000400	1470	2023-11-23 12:55:00	120294		121714		0	3	10-12,9-11,9-11
2735	TTEWSINGLES-----------R64-000900----------	S	W	R64	000900	1124	2023-11-23 12:55:00	119730		119109		3	0	11-7,11-5,11-3
2735	TTEWSINGLES-----------R64-000700----------	S	W	R64	000700	2035	2023-11-23 10:35:00	115850		123113		3	1	5-11,11-8,11-5,11-9
2735	TTEWSINGLES-----------R64-002000----------	S	W	R64	002000	1583	2023-11-23 13:30:00	131581		111066		1	3	5-11,4-11,13-11,5-11
2735	TTEMSINGLES-----------R64-000800----------	S	M	R64	000800	1427	2023-11-23 11:45:00	137630		133713		0	3	11-13,4-11,12-14
2735	TTEMSINGLES-----------R64-002700----------	S	M	R64	002700	2109	2023-11-23 14:40:00	118920		114457		3	1	11-13,11-6,11-7,13-11
2735	TTEWSINGLES-----------R64-002800----------	S	W	R64	002800	2689	2023-11-23 10:35:00	115413		121401		2	3	11-9,1-11,11-8,11-13,8-11
2735	TTEMSINGLES-----------R64-001700----------	S	M	R64	001700	961	2023-11-23 12:20:00	107445		123962		0	3	4-11,5-11,7-11
2735	TTEMSINGLES-----------R64-000600----------	S	M	R64	000600	2234	2023-11-23 14:05:00	131912		121684		3	1	11-9,11-9,6-11,11-8
2735	TTEMSINGLES-----------R64-003100----------	S	M	R64	003100	1420	2023-11-23 14:40:00	120224		121690		3	0	11-7,12-10,11-7
2735	TTEWSINGLES-----------R64-002700----------	S	W	R64	002700	1191	2023-11-23 10:35:00	134489		112463		3	0	11-7,11-9,11-7
2735	TTEMSINGLES-----------R64-001500----------	S	M	R64	001500	1858	2023-11-23 14:05:00	113376		113419		1	3	4-11,12-10,8-11,13-15
2735	TTEMSINGLES-----------R64-001600----------	S	M	R64	001600	1111	2023-11-23 14:05:00	133736		100621		0	3	7-11,2-11,5-11
2735	TTEWSINGLES-----------R64-002100----------	S	W	R64	002100	839	2023-11-23 13:30:00	131342		133659		3	0	11-3,11-4,11-2
2735	TTEMSINGLES-----------R64-000100----------	S	M	R64	000100	1179	2023-11-23 11:45:00	102841		111512		3	0	11-3,11-3,11-4
2735	TTEMSINGLES-----------R64-002600----------	S	M	R64	002600	1845	2023-11-23 11:45:00	136474		105136		1	3	11-13,11-5,6-11,5-11
2735	TTEMSINGLES-----------R64-003000----------	S	M	R64	003000	1622	2023-11-23 12:20:00	134239		113329		3	0	11-8,13-11,12-10
2735	TTEWSINGLES-----------R64-001200----------	S	W	R64	001200	904	2023-11-23 11:10:00	135306		123120		0	3	2-11,3-11,4-11
2735	TTEWSINGLES-----------R64-003000----------	S	W	R64	003000	1273	2023-11-23 13:30:00	135660		100868		0	3	8-11,5-11,6-11
2735	TTEWSINGLES-----------R64-002600----------	S	W	R64	002600	1778	2023-11-23 13:30:00	135923		112356		3	1	11-5,5-11,13-11,11-9
2735	TTEWSINGLES-----------R64-001700----------	S	W	R64	001700	1738	2023-11-23 12:55:00	106706		105913		3	1	11-13,11-7,11-3,11-5
2735	TTEMSINGLES-----------R64-000500----------	S	M	R64	000500	2579	2023-11-23 12:20:00	123300		108667		3	2	9-11,10-12,11-9,11-6,11-7
2735	TTEWSINGLES-----------R64-001300----------	S	W	R64	001300	2250	2023-11-23 12:55:00	120972		136101		1	3	8-11,11-6,10-12,11-13
2735	TTEMSINGLES-----------R64-001200----------	S	M	R64	001200	2430	2023-11-23 14:05:00	106050		119316		3	1	12-10,8-11,13-11,11-6
2735	TTEWSINGLES-----------R64-001100----------	S	W	R64	001100	2317	2023-11-23 11:10:00	112280		121041		2	3	8-11,11-6,11-9,7-11,8-11
2735	TTEWSINGLES-----------R64-001400----------	S	W	R64	001400	1788	2023-11-23 12:55:00	131480		109777		3	1	5-11,12-10,11-5,11-4
2735	TTEWSINGLES-----------R64-000800----------	S	W	R64	000800	1292	2023-11-23 10:35:00	121040		113701		0	3	6-11,2-11,6-11
2735	TTEMSINGLES-----------R64-003200----------	S	M	R64	003200	2640	2023-11-23 14:05:00	133867		132824		2	3	11-7,7-11,5-11,13-11,9-11
2735	TTEWSINGLES-----------R64-001800----------	S	W	R64	001800	2004	2023-11-23 12:55:00	112944		145634		3	2	7-11,11-4,9-11,11-7,11-4
2735	TTEMSINGLES-----------R64-001400----------	S	M	R64	001400	2054	2023-11-23 12:20:00	114356		113679		1	3	10-12,11-8,3-11,6-11
2735	TTEMSINGLES-----------R64-002100----------	S	M	R64	002100	1238	2023-11-23 12:20:00	123659		111683		3	0	11-4,11-6,11-9
2735	TTEWSINGLES-----------R64-002300----------	S	W	R64	002300	2013	2023-11-23 10:35:00	111416		107321		3	2	11-8,6-11,7-11,11-3,11-9
2735	TTEWSINGLES-----------R64-002400----------	S	W	R64	002400	1643	2023-11-23 10:35:00	122052		111833		3	0	11-7,11-7,11-9
2735	TTEMSINGLES-----------R64-001100----------	S	M	R64	001100	1661	2023-11-23 14:40:00	120287		100486		3	0	11-9,12-10,11-7
2735	TTEMSINGLES-----------R64-000200----------	S	M	R64	000200	1129	2023-11-23 11:45:00	135769		116820		0	3	5-11,8-11,9-11
2735	TTEMSINGLES-----------R64-002500----------	S	M	R64	002500	1821	2023-11-23 11:45:00	121514		109002		3	1	11-4,8-11,11-9,11-0
2735	TTEWSINGLES-----------R64-001500----------	S	W	R64	001500	1646	2023-11-23 11:10:00	123519		121890		3	1	11-4,9-11,11-9,11-6
2735	TTEWSINGLES-----------R64-000300----------	S	W	R64	000300	1769	2023-11-23 11:10:00	118774		135039		3	1	13-11,10-12,11-9,11-5
2735	TTEMSINGLES-----------R64-002300----------	S	M	R64	002300	1896	2023-11-23 14:05:00	132325		117312		1	3	7-11,11-4,10-12,4-11
2735	TTEMSINGLES-----------R64-000900----------	S	M	R64	000900	1379	2023-11-23 12:20:00	115396		106151		3	0	11-7,11-8,11-5
2735	TTEMSINGLES-----------R64-001800----------	S	M	R64	001800	1502	2023-11-23 11:45:00	123690		123293		0	3	6-11,12-14,7-11
2735	TTEMSINGLES-----------R64-002000----------	S	M	R64	002000	1557	2023-11-23 14:40:00	122225		115449		0	3	7-11,4-11,9-11
2735	TTEWSINGLES-----------R64-002200----------	S	W	R64	002200	1095	2023-11-23 13:30:00	133528		123575		3	0	11-5,11-1,11-9
2735	TTEWSINGLES-----------R64-002900----------	S	W	R64	002900	1715	2023-11-23 11:10:00	113300		132144		3	0	11-8,16-14,11-7
2735	TTEWSINGLES-----------RND3000500----------	S	W	RND3	000500	1334	2023-11-22 19:30:00	123228		113944		0	3	6-11,7-11,7-11
2735	TTEMSINGLES-----------RND3000400----------	S	M	RND3	000400	2527	2023-11-22 20:05:00	122225		116213		3	1	3-11,11-9,11-6,12-10
2735	TTEWSINGLES-----------RND3000300----------	S	W	RND3	000300	1279	2023-11-22 19:30:00	133528		119266		3	0	11-5,11-9,12-10
2735	TTEWSINGLES-----------RND3000600----------	S	W	RND3	000600	1025	2023-11-22 19:30:00	145902		118893		0	3	7-11,5-11,7-11
2735	TTEMSINGLES-----------RND3000200----------	S	M	RND3	000200	2259	2023-11-22 20:05:00	113329		117006		3	1	7-11,13-11,13-11,11-5
2735	TTEMSINGLES-----------RND3000600----------	S	M	RND3	000600	1979	2023-11-22 20:05:00	122086		120287		1	3	7-11,11-9,9-11,6-11
2735	TTEWSINGLES-----------RND3000700----------	S	W	RND3	000700	1583	2023-11-22 19:30:00	115850		122842		3	1	11-3,11-9,7-11,11-5
2735	TTEWSINGLES-----------RND3000200----------	S	W	RND3	000200	2615	2023-11-22 19:30:00	117891		117009		2	3	11-8,9-11,11-4,6-11,11-13
2735	TTEMSINGLES-----------RND3000300----------	S	M	RND3	000300	1254	2023-11-22 20:05:00	133042		106050		0	3	4-11,8-11,7-11
